emp_ID,emp_Name,emp_Size
943907,MightyHive,201-500
754538,Take,201-500
1048444,Smarttrend Recruitment and Consultancy,1-50
40512,CIMB Group,10000--1
416234,Captiare,1-50
1856397,Studio 29,1-50
803051,Tamas Projects,501-1000
10306,Umicore,10000--1
4529,DST Systems,10000--1
1107912,The Workshop,201-500
229481,PERI,5001-10000
396001,ADGA Group,501-1000
18006,Gameloft,5001-10000
2586168,Deltaisis,1-50
3005865,Isys Techworks,-1-0
548298,PA Alvarez Properties and Development,201-500
40956,Melexis,1001-5000
890463,Intellectsoft,51-200
2223385,Allegorithmic,51-200
247661,"Osler, Hoskin & Harcourt LLP",1001-5000
912911,Seera,1001-5000
1186905,HeapTrace,1-50
2909315,Conflux Technologies,-1-0
716730,Sync Lab,201-500
1382539,Xfers,1-50
1172254,Italian Flag,1-50
2915235,Alan Symonds,-1-0
398497,DMS,51-200
465963,HomeStars,51-200
448766,Dynacare,1001-5000
524874,Numeric Power Systems,1001-5000
427770,Puppet,501-1000
627158,OnApp,51-200
702429,Ward Technology Talent,1-50
35,American Express,10000--1
656487,Trusted Financial Advisors,1-50
1082326,The Headhunters,1-50
37990,Volvo Cars,10000--1
750333,Fiverr Inc.,201-500
20305,QHR Technologies,201-500
1749524,FacilityLive,51-200
1092975,Aptos,1001-5000
666399,SIAC,5001-10000
2394951,Maxson Network,-1-0
801583,BIScience,1-50
1351805,Harvey John,1-50
2461054,CRM Group,1-50
283840,Plasser & Theurer,1001-5000
1319067,Itamar Medical,1-50
37478,Anglian Water,1001-5000
1574505,LinkValue,51-200
2864238,Success Base Group,-1-0
130316,Thomas University,51-200
996673,Broad River Construction,1-50
633694,Trommsdorff + Drüner,51-200
2380916,New Voice International,51-200
241645,Excella,201-500
1302920,Getecsa,51-200
2957814,Affaan Information Technology,-1-0
2648,Cantel Medical,1001-5000
1281965,Splash Math,201-500
1078848,DemandLink,1-50
1469776,Pipefy,201-500
878362,Infinity Technologies Distribution and Consulting,51-200
923795,Powertech Labs,51-200
1700401,Alliance Solutions,1-50
465786,SELLBYTEL Group,5001-10000
1526744,OGMIOS,1-50
278513,Apptio,501-1000
3002563,Salling Group,10000--1
3752,Bain & Company,5001-10000
564333,CIRB-CIBG,201-500
987662,TweeSteden ziekenhuis,1001-5000
10821,OTTO,1001-5000
23381,AKQA,1001-5000
1700705,techcarrot,51-200
1143096,www.bricodepot.fr,51-200
15251,Intertek,10000--1
206,Dover Corporation,10000--1
2959985,dataSHIFT,1-50
949956,SPIRIT/21,201-500
1415,First Midwest Bank,1001-5000
1355072,OneDigital,1001-5000
1412239,Incode Technologies,1-50
804658,Derbyshire Constabulary,501-1000
108135,Argus Information & Advisory Services,201-500
2564134,Calypse Consulting,1-50
2052507,Executive Logistics,1-50
887625,Global University Systems,1001-5000
2881384,iBux Business Solutions,-1-0
2996843,Continues Intelligence Lab,-1-0
712430,Blue Pelican,1-50
1375664,Coca-Cola European Partners,10000--1
909005,Expedition Technology,1-50
2036340,Sony Depthsensing Solutions,51-200
2867866,Mikatasa,-1-0
1335391,G5 Entertainment,51-200
612497,"ALTRUISTA HEALTH, INC.",201-500
1188353,elements,51-200
217718,Coupa Software Inc,1001-5000
2426830,Alpine Interiors,-1-0
1478565,Robas Research,1-50
2978771,Hifyre,1-50
1982425,Yoco,51-200
991439,itemis,201-500
3094362,Cba Intl,-1-0
588287,Kornit Digital,201-500
683836,Scytl,51-200
1485790,IQ Hunt,-1-0
215969,InComm,1001-5000
33909,Sigma Systems,201-500
452639,isgSearch,1-50
3073473,Krosto Techniek,-1-0
1848056,Mohawk Group,1-50
581877,Luxasia,1001-5000
3069568,Herbrooks Consulting,-1-0
639059,Happy Photo Gift,1-50
1980315,Staffbase,201-500
835010,Soudal,501-1000
706979,Quinnox Solutions,1-50
1040109,FirstKey Homes,501-1000
730464,Smarkets,51-200
6973,OSI Systems,5001-10000
2202229,Solar Nederland,501-1000
1012102,WEBS S'UP,1-50
2898164,Spare Parts 3d,1-50
1361295,Cellusys,51-200
2159139,GSN Games,201-500
2517575,CoreTech,-1-0
950457,MBN Solutions,1-50
2865782,AVBOB,-1-0
793129,Gale Associates,51-200
26650,Bank Pekao SA,10000--1
926634,Senovo IT,1-50
1624164,Panagora Group,1-50
253613,Actia Automotive,51-200
8053,Bank of East Asia,5001-10000
232242,Green Dot,1001-5000
314536,Jin Technologies Private Limited,1-50
596486,Advantage Resourcing,10000--1
930530,Ströer Group,1001-5000
699084,Coesia,1001-5000
3044626,NutaNXT Technologies,-1-0
2368451,InterVenture,51-200
309536,Salmat,501-1000
778948,Micro Systemation ,51-200
903302,Nextent Informatics,51-200
397970,Golden Opportunities,51-200
2365482,Sportler,501-1000
187,Cummins,10000--1
1379385,Tyvak,1-50
2202585,Motion! (France),1-50
2457135,LEAPWORK ,51-200
340667,Pointwest,1001-5000
133168,Xtiva Financial Systems,1-50
2425340,JH Partners,-1-0
1421,Epicor Software,1001-5000
431611,Indium Software,501-1000
312478,Untangle,1-50
2522860,HESYS TechnicalSystems,1-50
913122,Egis Group,10000--1
737357,mydala.com,51-200
225487,Katholieke Universiteit Leuven,10000--1
1116844,Kfz Teile24,501-1000
548513,SRACO,10000--1
241813,Trafigura,5001-10000
909295,Streamroot,1-50
775771,Deem,51-200
2196,Kronos Incorporated,5001-10000
1712524,Tanjak Technologies,1-50
528058,IDE technologies,201-500
2537367,FINCA Impact Finance,51-200
784446,Invitae,501-1000
8452,CGI,10000--1
766270,Mentor IMC Group,1-50
701972,Abacus Medicine,51-200
40132,Van Lanschot,1001-5000
11812,Nova Measuring,501-1000
689210,BCS Technology,51-200
1398927,Smartly.io,201-500
2864327,code quest,-1-0
697346,CLIQ Digital,51-200
713178,Tvisha Technologies,51-200
649032,Solar Energy Research Institute of Singapore,51-200
2376833,Ethos BeathChapman,51-200
2994623,Bizhare,-1-0
2931103,DreamTeam,1-50
2960165,Stoqo Technology.,-1-0
3068123,GMT People,-1-0
3585,PIMCO,1001-5000
1311169,ESSP,51-200
262081,Nous Infosystems,1001-5000
1492447,freelance.com,51-200
39452,LeasePlan,5001-10000
278489,Circuitronix,201-500
1650113,NewSpace Systems,1-50
1259649,Scaled Agile,1-50
2380627,IT Works Consultancy,1-50
230664,Polaris Management Partners,51-200
753127,"Ministry for Primary Industries, New Zealand",1001-5000
10135,Balfour Beatty,10000--1
24535,Syniverse,1001-5000
3072171,JAC Recruitment Malaysia,-1-0
1887116,Algolux,1-50
2860205,PT. Kuryotech Indonesia,-1-0
1954701,Tenece,51-200
2879113,Xentro Malls,-1-0
368872,NNG,501-1000
709032,Pymble Ladies College,-1-0
2359089,Madison Recruitment,51-200
1045055,Silvair,51-200
2073460,Archangel Lightworks,1-50
1991688,Vault Dragon,1-50
35607,Mott MacDonald,10000--1
767822,Whizdom Education,51-200
595884,SF Express,5001-10000
501582,Ensoft,51-200
312549,Iress,1001-5000
2201871,Top Talent Recruiting and Professional Services,1-50
594151,Horwich Farrelly,501-1000
612820,Solutec Lyon,501-1000
2903768,Mahindra Educational Institutions,-1-0
769043,SubNet Services,51-200
1092447,Perfectial,201-500
652095,ProntoForms,51-200
921302,D-ploy Group,51-200
602011,IT Lab,201-500
1031712,Ignition Program,1-50
3046103,Elang Mas IndoAsia,1-50
1608746,SOS HR Solutions,51-200
1802134,Hitachi Vantara,5001-10000
407066,SoundCloud,201-500
2700857,WRI Mexico,-1-0
987458,Nord Gold,1001-5000
3040876,Moneypool,-1-0
713303,Litmus7,201-500
1809005,CodersLink,1-50
1247,Checkpoint Systems,1001-5000
1307589,JAWS,1-50
267178,Astreya Partners,1001-5000
3049517,ABS Personalberatung,-1-0
2396164,Uni Recruit Services,1-50
113078,Dubai Electricity & Water Authority (DEWA),-1-0
1076105,Undutchables Recruitment Agency,1-50
2478193,iGINE,-1-0
2434386,Awesome OS,1001-5000
1041,Turner Broadcasting,5001-10000
10627,Recticel,5001-10000
963704,Methods Business and Digital Technology,51-200
32469,Mastech Digital,1001-5000
1393254,Qmatic Group,-1-0
639848,emarsys,501-1000
2328431,Laser Clinics Australia,501-1000
4364,Adept Technology,10000--1
279460,Appareo Systems,51-200
2705705,Altair,-1-0
2913168,PS+C,-1-0
1165406,DAKO,501-1000
15235,Bureau Veritas,10000--1
153936,Toronto Pearson,1001-5000
2922997,Talent Evolution,1-50
2197046,Softwave Soluzioni & Tecnologie,1-50
295294,Samsung Research America,1001-5000
3078239,PeopleHub,1-50
1389490,Contino,201-500
15943,Leroy Merlin,10000--1
1037728,BK Consulting,501-1000
1148931,RavenPack International,1-50
10889,Expro,1001-5000
1839880,Cognitev,1-50
3031728,Marcom Systems,-1-0
1160185,Experience IT,51-200
1147617,Proteus Technologies (India),51-200
934577,FUNKE MEDIENGRUPPE,5001-10000
948198,OPITZ CONSULTING,201-500
2945838,Vølund Varmeteknik,-1-0
1032903,N26,1001-5000
1316063,BODE Chemie,-1-0
41197,Imtech,1001-5000
1201205,TransVoyant,51-200
1289370,Open Door,1-50
1299292,Careerplus,51-200
493204,Alior Bank,1001-5000
973577,i-Ways,1-50
330581,XYbase,201-500
2904247,Open Pricer,-1-0
817470,StarFish Medical,51-200
802596,Moneyfarm,51-200
2486028,Real,1-50
1958825,Kalderos,1-50
1882910,Logz.io,51-200
25908,VWR,10000--1
3075011,Macgregor Research,-1-0
38954,Fisher Investments,1001-5000
1480913,Guardsquare,1-50
2894798,Fit Retail,-1-0
2239731,Mploy,201-500
1047971,Invengo,201-500
1771191,Ymatch,1-50
10310,OMV,10000--1
3960,Aker Solutions,10000--1
2094918,Scoro,51-200
415826,Swinton Insurance,1001-5000
1258703,gps dataservice,-1-0
380567,African Development Bank,1001-5000
2261862,Kantwert,1-50
883566,Torch Technologies,501-1000
2032342,Impact (Denmark),51-200
695845,Singapore National Eye Centre,501-1000
2815920,Info System Plus,-1-0
1140821,Borda Technology,51-200
8469,NOVA Chemicals,1001-5000
1540718,Tibco,1-50
987254,HEMA,5001-10000
698640,Nexus,501-1000
288207,INgrooves Music Group,51-200
455243,Eagle Professional Resources,51-200
2914578,Glimex,51-200
2342060,ePac Flexible Packaging,1-50
1614108,Edward Milton And Co,1-50
795388,Jenrick,1-50
420002,Perpetual,501-1000
2843584,Prosperus Vitae,-1-0
2857405,Marvel Placement Consultants,-1-0
955285,QSI Inc.,1-50
7337,ALDI,10000--1
2397234,TODAY'S CAREER,1-50
921952,BravoTECH,51-200
409497,Champaign Community Unit School District 4,1001-5000
673873,Amdaris,51-200
1291710,Simplify Healthcare,51-200
1598726,Intellias,1001-5000
2788490,K&L,-1-0
34677,Systems on Silicon Manufacturing,1001-5000
38371,Konecranes,10000--1
36768,SR Technics,1001-5000
430258,AdColony,501-1000
1860234,Think Done Solutions,1-50
11568,Sun Life,10000--1
404070,RSS DiMed,1-50
405672,Priority Payment Systems,501-1000
10823,Chanel,10000--1
1009215,Antuit,201-500
1355402,Agoria,10000--1
2213596,Atrium,51-200
2355417,AllStar Staffing Group,-1-0
387512,Stratagem Group,1-50
2071367,Global Shades Blinds & Window Solutions,1-50
676206,Maxon Computer,51-200
1739088,Circles.Life,201-500
3042613,Brown Pelican WiFi,1-50
2503537,Wysdom.AI,51-200
1474633,Addvalue Technologies,51-200
1994552,AirTree,1-50
2133994,Design Build Search,1-50
1621466,Deposit Solutions,201-500
1810157,Allstaff,1-50
2875220,PT. Mega Mahadana Hadiya,-1-0
2203060,Cover,51-200
540720,Opus Talent Solutions,201-500
150168,Open Systems International,501-1000
14074,McCann Worldgroup,10000--1
2971089,LOGISTIK-CONSULTANTS,-1-0
931337,Allgeier Experts,1001-5000
570552,Newgen Knowledge Works,-1-0
1801768,Technify (PK),1-50
1298144,Chimaera,1-50
408541,PSG Global Solutions,1001-5000
2244407,Load Impact,1-50
2679510,Betfair,-1-0
1279139,Department of Marine Resources Maine,51-200
1517892,TeskaLabs,1-50
263897,Escher Group,51-200
1169280,Pratibha Consultancy and Development Services,51-200
139117,Cofomo,1001-5000
1617451,Digital Works,1001-5000
2179149,eSmart Software Solutions,1-50
20698,Comscore,1001-5000
2461468,Permanent Mission of the United Arab Emirates to the United Nations,51-200
38248,MobiTV,201-500
3078088,Modus Engineering,-1-0
324944,JEC,1001-5000
2185663,A Job Thing,1-50
1081355,Rocket Lab,51-200
2493256,APG Consulting,51-200
745576,"Cumberland County, NC",51-200
2301592,Infront,51-200
1041508,MatHem,201-500
2871254,Bright Cubes,-1-0
2131799,Fivestone Studios,1-50
16300,Grand Circle Travel,501-1000
1177295,Avlino,1-50
1602268,Copado Solutions,1-50
473038,Element Materials Technology,5001-10000
1311293,KÖHLER + PARTNER,-1-0
3075794,Lyxia,51-200
785135,Alliance Catholic Credit Union,1-50
1060347,Eversight,51-200
2545679,VOI Technology,-1-0
1588436,Meero,501-1000
1844875,CAFCO,1-50
2912909,Hip Hing Construction Company,-1-0
1067793,Salinen Austria,201-500
238900,airG,51-200
2485236,Jobcenter do Brasil,1-50
1164378,SmartNews,51-200
115174,OCTO Technology,501-1000
1027791,Adicipta Carsani Ekakarya,1-50
704080,Emapta Versatile Services,1001-5000
13090,Linklaters,1001-5000
1840051,Wirex,201-500
695164,ASBIS,1001-5000
1369987,Soundlines Group,1001-5000
445891,SevOne,201-500
1147943,iflix,501-1000
1493660,Furniture of America,51-200
2407778,L’olivier Assurance Auto,201-500
4043,Esri,1001-5000
954484,Domain Group,501-1000
805650,Equiniti,1001-5000
1351086,Pricewise,1-50
1816906,Sphera Group,51-200
564053,Personetics,51-200
933502,Hardeck Möbel,1001-5000
10842,Plastic Omnium,10000--1
2797693,Datanext Informática,-1-0
977368,Adaptit SA,51-200
2061601,Dixon & Company,1-50
1126090,Amatsigroup,201-500
1607198,Voca,201-500
2945578,Telexis,1-50
429755,KMS Technology,1001-5000
2451645,SolutionDots Systems,51-200
1789251,Mirada Medical,1-50
1440249,1st Step Pro-Wellness,51-200
1141325,isolutions,51-200
2957984,Analytium,-1-0
1256344,TopCompare.be,1-50
3015586,SYSCREST,-1-0
1538030,OneAssist Consumer Solutions,201-500
149769,University Health Network,10000--1
1120281,SEC Consult Unternehmensberatung,51-200
315524,SML,5001-10000
3082955,PPC Recruitment,-1-0
579081,TGS Management Company,1-50
11113,Blackboard,1001-5000
1355454,RTL interactive,201-500
2919367,Aerospacelab,1-50
569300,Goldbach Interactive,201-500
3003591,Humanis (Switzerland),-1-0
540340,Dextra Group,1001-5000
44,American Water,5001-10000
116756,Palermo Frozen Pizza Products,501-1000
952134,Neumann&Müller Veranstaltungstechnik,501-1000
1282735,Tandem Bank,51-200
1526900,Investree,1-50
1261818,Technoprobe,201-500
108508,Verimatrix,201-500
443726,Morneau Shepell,5001-10000
3306,National Oilwell Varco,10000--1
554395,ICO Group,201-500
15069,ZF TRW,10000--1
1000923,Interstep mens en techniek,51-200
741268,Scheidt & Bachmann,1001-5000
1437310,Bambora ,501-1000
2396036,Metrological,1-50
2961952,TauMobility,1-50
375878,MQR Technologies,1-50
6520,Inmarsat,1001-5000
1060994,Roljobs Technology Services,51-200
2394631,Fathom Health,1-50
3049900,A1L Realizations,-1-0
1460556,Bringg,51-200
2358846,Dunson & Associates,-1-0
613892,Flat Planet,201-500
2952291,iAdvise Groep,-1-0
2489373,Michael Page,5001-10000
343552,Egencia,1001-5000
1594875,Parameter Space,1-50
1151891,Elliptic,1-50
271182,Edwards,1001-5000
353462,PHFI,501-1000
1126490,Asi,201-500
934718,Hydro,1001-5000
1612242,B-Open Solutions,1-50
321227,IGS,501-1000
3079802,Nice,-1-0
360703,Arbela Technologies,51-200
1142331,Inkitt,1-50
2881414,Stratega Badania Rynku,-1-0
34909,TCL,10000--1
2899514,Shepherd (CA),1-50
674376,DiUS Computing,51-200
1067412,HYPO Oberösterreich,201-500
2486296,BRZ Empreendimentos,51-200
121388,Driscoll Children's Hospital,1001-5000
849673,Mitsubishi Hitachi Power Systems,10000--1
907292,Betway Group,501-1000
1075715,RTL Nederland,201-500
115506,ZS Associates,5001-10000
950374,ITApps,51-200
1435398,Lalamove,501-1000
2144678,Digital Workforce,51-200
9005,Priceline.com,501-1000
882830,Andela,1001-5000
2470058,PT. Tatamulia Nusantara Indah,201-500
1114161,ESE Engineering and Software Development,201-500
464828,Salomon,501-1000
831724,Bolton International Inc.,51-200
2335206,International Seaport Dredging,51-200
519424,iWave Systems Technologies Pvt,-1-0
848912,Natural Intelligence,201-500
2598007,Firefly Systems,51-200
2519635,Emblem Technologies,51-200
2857351,Grow UP HR,-1-0
2397044,Bayou Technology Service,-1-0
864049,Formlabs,201-500
286964,envision pharma,501-1000
1841847,Synapse (MA),51-200
2091796,ObserveAI,1-50
1656421,Sweetspot,1-50
229633,Burmeister & Wain,201-500
2376849,3E Accounting,1-50
146364,GHD,5001-10000
633743,Stronger Families,1-50
368066,Cardno,5001-10000
387925,JM Group,1-50
519718,New Era India,201-500
2532048,Bluestone Poland,-1-0
2087502,Nuro Retention,1-50
711735,HousingAnywhere,51-200
506369,Veracyte,201-500
267013,APN Consulting,1-50
17479,Terra Nova Energy,1-50
2799,Golden State Foods,5001-10000
2111868,myGate,501-1000
4804,Doka,201-500
7045,Canadian Tire,5001-10000
376456,1010data,201-500
2885004,Mobibiz,-1-0
1298033,Any Lamp,51-200
226994,BryterCX,51-200
554319,Wave,201-500
1873971,NEXT Academy,1-50
1334202,Royal Liverpool and Broadgreen University Hospital,5001-10000
195922,dunnhumby,1001-5000
2978,J Sainsbury,10000--1
35818,Mercer,10000--1
1170119,VeroTech,1-50
2989949,Boraso,-1-0
336772,DONG Energy,5001-10000
2489455,EBR Estaleiros do Brasil,1001-5000
423719,GBST,501-1000
10029,D'Ieteren,5001-10000
1304362,Leibniz-Gemeinschaft,10000--1
1320810,DocsApp,51-200
330034,University of Pretoria,1001-5000
7508,BDO,10000--1
633822,Intertrust,1001-5000
600903,Biznet Networks,201-500
24029,GardaWorld,10000--1
36365,BSI Group,1001-5000
750928,Allegion,10000--1
2870935,Empléate con Talento,-1-0
1018130,Tandem,1-50
285819,Westernacher Consulting,501-1000
1273,Cognex,1001-5000
2342584,Frank Anderson Tire,1-50
2135100,Go Interactive,1-50
1269592,Pitt IT Professionals,1-50
244568,Hamilton,201-500
1483295,Dawn InfoTek,51-200
1469284,Everteam,201-500
3090564,Harpenden Building Society,51-200
107822,Homecare Homebase,201-500
321557,freiheit.com technologies,51-200
1524303,Promorphosis,1-50
1018736,Osrf (Open Source Robotics Foundation),1-50
1786527,zenloop,1-50
567531,Ataccama,51-200
2155713,"The Chinese University of Hong Kong, Shenzhen",5001-10000
2998774,Earth.Org,-1-0
1150010,Quantifeed,1-50
349885,Kochar Group,501-1000
2940062,Careum AG Bildungszentrum für Gesundheitsberufe,-1-0
1256682,4 Pillars,51-200
1067587,F. LIST,201-500
2528836,Kensway,1-50
217914,Beeline,201-500
532331,Garena Online,1001-5000
687487,Infotel,1001-5000
1387239,ClearLogy Solutions,-1-0
238507,Do & Co,10000--1
2389502,Diet Doctor,1-50
1302401,Crescendo Global,1-50
15375,Infor,10000--1
354698,SodaStream,1001-5000
1861876,Scaleway,51-200
37983,Dexcom,1001-5000
10026,MorphoSys,201-500
592071,DB Services,1-50
2218847,Morgan Half,1-50
2557332,Kilo.Health,1-50
353557,Pipl,51-200
620059,Uniware Solutions,1-50
714587,De Mase Trucking,1-50
846752,Infopro Digital,1001-5000
2551733,Searchtalent,1-50
1373266,ACONEXT Holding,201-500
2860302,Amphenol Interconnect India,501-1000
1652,BorgWarner,10000--1
916392,ALU Education,1-50
324956,Allegro Group,1001-5000
1368331,relayr,201-500
1029197,empire events & solutions,1-50
449636,Geosys,-1-0
194234,OC&C Strategy Consultants,201-500
1067250,Felder Gruppe,201-500
227365,Radica System,51-200
457,NCH,5001-10000
16073,Tauck,201-500
649515,PLAYSTUDIOS,201-500
721352,Edge Technology Group,51-200
3076780,Management Consulting & Selection,-1-0
10775,Klépierre,1001-5000
2418359,Intuiface,1-50
2197162,Legartis,1-50
698906,Aspen,501-1000
1075555,PinkRoccade,-1-0
15270,First Quantum Minerals,10000--1
2155372,KOHO,51-200
150911,Lutheran Social Services of Illinois,1001-5000
1675932,Spot.IM,51-200
2027951,G.M. Crisalli & Associates,1-50
1027820,Clover Health,501-1000
969878,HouseCanary,51-200
3823,Insight,5001-10000
3019796,SubSurf,-1-0
2928151,Kovi Tecnologia,51-200
6723,CLP Holdings,5001-10000
434871,Udemy,501-1000
227831,Marina Maher Communications,51-200
1201410,Qssot Technologies,1-50
346865,MediaMath,501-1000
2150437,ABA Enterprises,1-50
934476,Cancom,1001-5000
2955771,Armada Infotech,-1-0
8344,ICON,10000--1
772223,Tiempo Development,201-500
1484624,Doctors of BC,201-500
1038,TOTAL,10000--1
373493,Micropole,1001-5000
597533,Paradise Group Holding,51-200
15060,Infinera,1001-5000
